###################################################
# Classe 8 : K = 2, M = 2, T = 12, N = 10
# Exemplo: 3.   c8ex03.dat          Semente: 4203
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 12
global N = 10

global L = [540, 460]

global l = [59, 64, 74, 75, 86, 118, 124, 130, 144, 148]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [51.84 44.16; 51.84 44.16]

global c_km = [25.92 28.52; 42.12 45.08]

global p_km = [3.836 4.221; 6.234 6.672]

global c_x = [
1 1 1 26.568;
1 1 2 26.568;
1 1 3 26.568;
1 1 4 26.568;
1 1 5 26.568;
1 1 6 26.568;
1 1 7 26.568;
1 1 8 26.568;
1 1 9 26.568;
1 1 10 26.568;
1 1 11 26.568;
1 1 12 26.568;
1 2 1 22.907;
1 2 2 22.907;
1 2 3 22.907;
1 2 4 22.907;
1 2 5 22.907;
1 2 6 22.907;
1 2 7 22.907;
1 2 8 22.907;
1 2 9 22.907;
1 2 10 22.907;
1 2 11 22.907;
1 2 12 22.907;
2 1 1 17.172;
2 1 2 17.172;
2 1 3 17.172;
2 1 4 17.172;
2 1 5 17.172;
2 1 6 17.172;
2 1 7 17.172;
2 1 8 17.172;
2 1 9 17.172;
2 1 10 17.172;
2 1 11 17.172;
2 1 12 17.172;
2 2 1 19.872;
2 2 2 19.872;
2 2 3 19.872;
2 2 4 19.872;
2 2 5 19.872;
2 2 6 19.872;
2 2 7 19.872;
2 2 8 19.872;
2 2 9 19.872;
2 2 10 19.872;
2 2 11 19.872;
2 2 12 19.872;
]

global c_z = [
1 1 1 1.275;
1 1 2 1.275;
1 1 3 1.275;
1 1 4 1.275;
1 1 5 1.275;
1 1 6 1.275;
1 1 7 1.275;
1 1 8 1.275;
1 1 9 1.275;
1 1 10 1.275;
1 1 11 1.275;
1 1 12 1.275;
1 2 1 1.145;
1 2 2 1.145;
1 2 3 1.145;
1 2 4 1.145;
1 2 5 1.145;
1 2 6 1.145;
1 2 7 1.145;
1 2 8 1.145;
1 2 9 1.145;
1 2 10 1.145;
1 2 11 1.145;
1 2 12 1.145;
2 1 1 0.67;
2 1 2 0.67;
2 1 3 0.67;
2 1 4 0.67;
2 1 5 0.67;
2 1 6 0.67;
2 1 7 0.67;
2 1 8 0.67;
2 1 9 0.67;
2 1 10 0.67;
2 1 11 0.67;
