###################################################
# Classe 9 : K = 2, M = 2, T = 12, N = 20
# Exemplo: 3.   c9ex03.dat          Semente: 3024
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 12
global N = 20

global L = [540, 460]

global l = [50, 54, 57, 59, 60, 65, 72, 76, 79, 81, 83, 87, 91, 102, 107, 109, 114, 117, 122, 145]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [21.6 18.4; 21.6 18.4]

global c_km = [47.52 27.6; 24.84 18.4]

global p_km = [5.702 3.312; 2.981 2.208]

global c_x = [
1 1 1 24.84;
1 1 2 24.84;
1 1 3 24.84;
1 1 4 24.84;
1 1 5 24.84;
1 1 6 24.84;
1 1 7 24.84;
1 1 8 24.84;
1 1 9 24.84;
1 1 10 24.84;
1 1 11 24.84;
1 1 12 24.84;
1 2 1 17.48;
1 2 2 17.48;
1 2 3 17.48;
1 2 4 17.48;
1 2 5 17.48;
1 2 6 17.48;
1 2 7 17.48;
1 2 8 17.48;
1 2 9 17.48;
1 2 10 17.48;
1 2 11 17.48;
1 2 12 17.48;
2 1 1 16.632;
2 1 2 16.632;
2 1 3 16.632;
2 1 4 16.632;
2 1 5 16.632;
2 1 6 16.632;
2 1 7 16.632;
2 1 8 16.632;
2 1 9 16.632;
2 1 10 16.632;
2 1 11 16.632;
2 1 12 16.632;
2 2 1 16.283;
2 2 2 16.283;
2 2 3 16.283;
2 2 4 16.283;
2 2 5 16.283;
2 2 6 16.283;
2 2 7 16.283;
2 2 8 16.283;
2 2 9 16.283;
2 2 10 16.283;
2 2 11 16.283;
2 2 12 16.283;
]

global c_z = [
1 1 1 0.795;
1 1 2 0.795;
1 1 3 0.795;
1 1 4 0.795;
1 1 5 0.795;
1 1 6 0.795;
1 1 7 0.795;
1 1 8 0.795;
1 1 9 0.795;
1 1 10 0.795;
1 1 11 0.795;
1 1 12 0.795;
1 2 1 0.577;
1 2 2 0.577;
1 2 3 0.577;
1 2 4 0.577;
1 2 5 0.577;
1 2 6 0.577;
1 2 7 0.577;
1 2 8 0.577;
1 2 9 0.577;
1 2 10 0.577;
1 2 11 0.577;
1 2 12 0.577;
2 1 1 0.565;
2 1 2 0.565;
2 1 3 0.565;
2 1 4 0.565;
2 1 5 0.565;
2 1 6 0.565;
2 1 7 0.565;
2 1 8 0.565;
2 1 9 0.565;
2 1 10 0.565;
2 1 11 0.565;
2 1 12 0.565;
2 2 1 0.602;
2 2 2 0.602;
2 2 3 0.602;
2 2 4 0.602;
2 2 5 0.602;
2 2 6 0.602;
2 2 7 0.602;
2 2 8 0.602;
2 2 9 0.602;
2 2 10 0.602;
2 2 11 0.602;
2 2 12 0.602;
]

global c_y = [
1 1 1 2.732;
1 1 2 2.732;
1 1 3 2.732;
1 1 4 2.732;
1 1 5 2.732;
1 1 6 2.732;
1 1 7 2.732;
1 1 8 2.732;
1 1 9 2.732;
1 1 10 2.732;
1 1 11 2.732;
1 1 12 2.732;
1 2 1 1.923;
1 2 2 1.923;
1 2 3 1.923;
1 2 4 1.923;
1 2 5 1.923;
1 2 6 1.923;
1 2 7 1.923;
1 2 8 1.923;
1 2 9 1.923;
1 2 10 1.923;
1 2 11 1.923;
1 2 12 1.923;
2 1 1 2.328;
2 1 2 2.328;
2 1 3 2.328;
2 1 4 2.328;
2 1 5 2.328;
2 1 6 2.328;
2 1 7 2.328;
2 1 8 2.328;
2 1 9 2.328;
2 1 10 2.328;
2 1 11 2.328;
2 1 12 2.328;
2 2 1 2.117;
2 2 2 2.117;
2 2 3 2.117;
2 2 4 2.117;
2 2 5 2.117;
2 2 6 2.117;
2 2 7 2.117;
2 2 8 2.117;
2 2 9 2.117;
2 2 10 2.117;
2 2 11 2.117;
2 2 12 2.117;
]

global c_sc = [
1 1 1 0.183;
1 1 2 0.183;
1 1 3 0.183;
1 1 4 0.183;
1 1 5 0.183;
1 1 6 0.183;
1 1 7 0.183;
1 1 8 0.183;
1 1 9 0.183;
1 1 10 0.183;
1 1 11 0.183;
1 1 12 0.183;
1 2 1 0.146;
1 2 2 0.146;
1 2 3 0.146;
1 2 4 0.146;
1 2 5 0.146;
1 2 6 0.146;
1 2 7 0.146;
1 2 8 0.146;
1 2 9 0.146;
1 2 10 0.146;
1 2 11 0.146;
1 2 12 0.146;
2 1 1 0.347;
2 1 2 0.347;
2 1 3 0.347;
2 1 4 0.347;
2 1 5 0.347;
2 1 6 0.347;
2 1 7 0.347;
2 1 8 0.347;
2 1 9 0.347;
